liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Tottenham Hotspur FC,9hlepiul3angyl5w5ugo6whec,L. Gunter,Goalkeeper,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,8po0yqmtafqs4bad0quuw5p1w,T. Hall,Midfielder,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,63h9n39ir7zomgxldd4a8rv2s,M. Hardy,Defender,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,1l228p52d8wdf8qhfxqu8rca,B. Johnson,Forward,22,17.0,8.0,9.0,21.0,71.0,3.0,1.0,80.0,2.0,11.0,77.0,41.0,36.0,199.0,66.0,5.0,21.0,,2.0,12.0,12.0,,2.0,2.0,,60.0,33.0,27.0,10.0,3.0,9.0,44.0,9.0,219.0,1.0,45.0,20.0,10.0,29.0,2.0,45.0,6.0,5.0,11.0,7.0,5.0,,6.0,4.0,145.0,106.0,53.0,148.0,6.0,11.0,1.0,3.0,1023.0,19.0,2.0,18.0,8.0,5.0,150.0,226.0,11.0,152.0,17.0,42.0,74.0,408.0,13.0,10.0,17.0,87.0,19.0,57.0,4.0,1.0,1.0,1.0,,,7.0,,,,,10.0,7.0,6.0,1.0,1.0,5.0,32.0,27.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,Midfielder,6,42.0,18.0,24.0,21.0,97.0,7.0,6.0,110.0,3.0,4.0,209.0,75.0,134.0,127.0,190.0,10.0,21.0,2.0,3.0,22.0,15.0,7.0,2.0,2.0,1.0,167.0,57.0,110.0,10.0,17.0,2.0,180.0,,634.0,,48.0,33.0,20.0,57.0,3.0,185.0,6.0,5.0,15.0,5.0,6.0,1.0,17.0,25.0,518.0,250.0,284.0,509.0,33.0,47.0,,2.0,1392.0,28.0,1.0,31.0,15.0,24.0,172.0,652.0,11.0,534.0,80.0,26.0,118.0,951.0,9.0,10.0,35.0,80.0,42.0,83.0,5.0,1.0,2.0,0.0,1.0,,,,,,,6.0,,,1.0,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,5qc2hwkixcdpfbq6qmfpxvey2,A. Kinský,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,Forward,39,47.0,31.0,16.0,16.0,42.0,3.0,,82.0,,7.0,163.0,105.0,58.0,181.0,38.0,8.0,16.0,,,18.0,14.0,4.0,,,,116.0,74.0,42.0,10.0,2.0,12.0,38.0,1.0,170.0,,45.0,13.0,4.0,35.0,,53.0,6.0,2.0,12.0,10.0,15.0,1.0,7.0,2.0,120.0,96.0,28.0,119.0,6.0,11.0,1.0,1.0,998.0,44.0,,9.0,20.0,10.0,142.0,171.0,8.0,121.0,17.0,43.0,50.0,356.0,26.0,2.0,3.0,44.0,9.0,47.0,2.0,,,0.0,,,,,,1.0,,4.0,3.0,3.0,,5.0,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,Midfielder,20,29.0,18.0,11.0,19.0,168.0,10.0,,264.0,2.0,20.0,263.0,156.0,107.0,492.0,75.0,13.0,19.0,5.0,2.0,20.0,13.0,7.0,2.0,1.0,1.0,234.0,138.0,96.0,10.0,3.0,18.0,156.0,10.0,436.0,1.0,133.0,30.0,9.0,95.0,,45.0,7.0,9.0,19.0,11.0,52.0,,15.0,19.0,372.0,294.0,114.0,361.0,10.0,19.0,,7.0,1545.0,104.0,,6.0,23.0,15.0,331.0,444.0,16.0,380.0,29.0,57.0,64.0,931.0,50.0,3.0,8.0,141.0,17.0,56.0,3.0,1.0,1.0,1.0,3.0,2.0,49.0,,1.0,1.0,2.0,,28.0,18.0,3.0,3.0,35.0,94.0,56.0,4.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,452iau45neg25sijaadssp5w4,R. Kyerematen,Midfielder,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,a1yoz8f4985o166nzcyigpj2t,J. Maddison,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,Forward,28,16.0,11.0,5.0,22.0,97.0,4.0,,158.0,,8.0,102.0,53.0,49.0,273.0,73.0,1.0,22.0,2.0,,13.0,9.0,4.0,,,,86.0,42.0,44.0,10.0,1.0,16.0,57.0,2.0,307.0,,99.0,21.0,8.0,50.0,,81.0,10.0,8.0,8.0,7.0,24.0,,6.0,6.0,261.0,215.0,55.0,256.0,1.0,9.0,1.0,1.0,913.0,37.0,,12.0,2.0,10.0,134.0,308.0,18.0,262.0,10.0,40.0,46.0,517.0,17.0,2.0,3.0,54.0,12.0,43.0,,,,0.0,1.0,,,,,1.0,,14.0,8.0,8.0,2.0,4.0,,20.0,20.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,235o0gowb68vw5utyes1a51qs,C. Olusesi,Midfielder,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,btf0dch35aww78bzillh2jgx6,P. Sarr,Midfielder,29,43.0,25.0,18.0,15.0,82.0,1.0,6.0,97.0,3.0,1.0,107.0,64.0,43.0,112.0,87.0,13.0,15.0,2.0,2.0,7.0,7.0,,1.0,2.0,,64.0,39.0,25.0,10.0,7.0,3.0,72.0,3.0,333.0,1.0,43.0,13.0,5.0,41.0,,104.0,1.0,4.0,7.0,2.0,4.0,,5.0,6.0,278.0,159.0,132.0,284.0,6.0,10.0,1.0,2.0,750.0,14.0,1.0,21.0,18.0,5.0,88.0,345.0,5.0,290.0,16.0,14.0,55.0,475.0,6.0,5.0,6.0,42.0,18.0,49.0,,0.0,2.0,1.0,2.0,,,,,,,8.0,1.0,1.0,1.0,1.0,,5.0,5.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,Defender,23,32.0,17.0,15.0,23.0,126.0,7.0,7.0,228.0,7.0,26.0,168.0,81.0,87.0,449.0,490.0,12.0,23.0,2.0,,24.0,16.0,8.0,,,,136.0,64.0,72.0,10.0,16.0,30.0,274.0,1.0,926.0,1.0,136.0,68.0,22.0,94.0,,72.0,8.0,2.0,21.0,5.0,11.0,8.0,4.0,81.0,685.0,446.0,301.0,634.0,14.0,29.0,2.0,149.0,1824.0,17.0,,70.0,22.0,18.0,439.0,962.0,10.0,715.0,43.0,24.0,247.0,1585.0,14.0,47.0,115.0,302.0,76.0,132.0,5.0,,,0.0,2.0,4.0,42.0,,,,,2.0,32.0,21.0,5.0,,29.0,131.0,94.0,5.0,9.0,15.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,c5zmr0m17riujelm4up44etih,Richarlison,Forward,9,108.0,67.0,41.0,21.0,40.0,12.0,1.0,65.0,3.0,7.0,196.0,113.0,83.0,208.0,50.0,5.0,21.0,3.0,7.0,19.0,12.0,7.0,5.0,6.0,1.0,88.0,46.0,42.0,10.0,4.0,11.0,53.0,5.0,203.0,1.0,32.0,20.0,6.0,37.0,5.0,60.0,11.0,13.0,13.0,3.0,7.0,,9.0,7.0,130.0,98.0,32.0,123.0,5.0,10.0,,2.0,1278.0,25.0,4.0,40.0,14.0,21.0,155.0,203.0,24.0,130.0,15.0,81.0,73.0,462.0,8.0,,3.0,63.0,20.0,70.0,4.0,5.0,2.0,2.0,2.0,,,,,1.0,1.0,8.0,,,3.0,5.0,,10.0,10.0,3.0,,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,Defender,17,89.0,26.0,63.0,20.0,73.0,2.0,13.0,211.0,4.0,2.0,204.0,70.0,134.0,80.0,358.0,15.0,20.0,1.0,4.0,27.0,23.0,4.0,3.0,4.0,,115.0,44.0,71.0,10.0,28.0,8.0,339.0,,946.0,1.0,118.0,18.0,16.0,78.0,1.0,245.0,7.0,6.0,19.0,4.0,7.0,1.0,,41.0,822.0,283.0,602.0,844.0,27.0,25.0,,1.0,1683.0,7.0,2.0,84.0,26.0,12.0,152.0,1015.0,13.0,885.0,52.0,38.0,130.0,1296.0,2.0,17.0,46.0,87.0,44.0,84.0,8.0,1.0,3.0,0.0,1.0,,,,,,,1.0,,,4.0,1.0,,1.0,1.0,,,1.0,,,1.0,14.0,14.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
England_Premier_League,2025-2026,Tottenham Hotspur FC,1d3da6oy5qbv09fra1z4pqrdg,J. Rowswell,Defender,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,Forward,44,2.0,2.0,,2.0,2.0,,,1.0,,,4.0,4.0,,3.0,1.0,1.0,2.0,,,,,,,,,2.0,2.0,,10.0,,,,,4.0,,,,,1.0,,1.0,,,,,,,,,2.0,1.0,2.0,2.0,,,,,7.0,1.0,,,1.0,,5.0,4.0,,2.0,,1.0,2.0,9.0,,,,1.0,1.0,2.0,,,,0.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,exhxdmdq49xj4dnguq03qnlgq,X. Simons,Midfielder,7,28.0,17.0,11.0,18.0,154.0,10.0,,188.0,1.0,12.0,168.0,87.0,81.0,360.0,164.0,9.0,18.0,4.0,1.0,21.0,16.0,5.0,1.0,1.0,,140.0,70.0,70.0,10.0,8.0,16.0,90.0,,510.0,1.0,104.0,30.0,20.0,68.0,1.0,144.0,9.0,7.0,13.0,7.0,17.0,1.0,21.0,23.0,415.0,297.0,163.0,431.0,10.0,15.0,6.0,6.0,1198.0,44.0,,7.0,13.0,28.0,213.0,552.0,16.0,454.0,25.0,34.0,98.0,849.0,24.0,5.0,14.0,100.0,25.0,84.0,3.0,1.0,0.0,0.0,3.0,2.0,19.0,,2.0,1.0,,5.0,6.0,3.0,5.0,1.0,14.0,27.0,12.0,2.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,Forward,19,12.0,10.0,2.0,5.0,10.0,,,15.0,,,41.0,25.0,16.0,38.0,6.0,1.0,5.0,,2.0,5.0,5.0,,2.0,2.0,,29.0,15.0,14.0,10.0,1.0,3.0,4.0,,30.0,,6.0,2.0,2.0,4.0,2.0,10.0,2.0,4.0,2.0,1.0,5.0,,3.0,1.0,22.0,14.0,8.0,21.0,1.0,6.0,,,238.0,10.0,1.0,3.0,5.0,2.0,31.0,30.0,6.0,22.0,7.0,15.0,8.0,87.0,5.0,1.0,3.0,6.0,3.0,5.0,1.0,2.0,0.0,0.0,,,,,,,,3.0,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Tottenham Hotspur FC,3ejs2v072imy9uf3nmg43i0ic,Souza,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
