liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Sunderland AFC,bdslzeqnm2a3o9yr1tsxuoydw,A. Abdullahi,Forward,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,Forward,24,23.0,14.0,9.0,14.0,61.0,2.0,,80.0,,9.0,98.0,68.0,30.0,156.0,29.0,11.0,14.0,,1.0,8.0,7.0,1.0,,1.0,,75.0,54.0,21.0,10.0,2.0,7.0,7.0,4.0,161.0,,46.0,24.0,11.0,20.0,1.0,64.0,2.0,2.0,9.0,9.0,7.0,,7.0,2.0,122.0,82.0,45.0,120.0,3.0,8.0,1.0,3.0,658.0,31.0,,11.0,17.0,3.0,109.0,161.0,4.0,122.0,11.0,16.0,39.0,309.0,19.0,3.0,4.0,51.0,10.0,35.0,2.0,1.0,0.0,0.0,,,,,3.0,,,5.0,5.0,5.0,2.0,1.0,,22.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,2o3bka7gokfjkej1f600ovbo5,O. Alderete,Defender,15,81.0,34.0,47.0,19.0,50.0,5.0,17.0,246.0,6.0,5.0,151.0,70.0,81.0,73.0,321.0,6.0,19.0,1.0,1.0,21.0,17.0,4.0,,1.0,,70.0,36.0,34.0,10.0,25.0,4.0,131.0,2.0,778.0,1.0,172.0,13.0,6.0,57.0,,288.0,5.0,6.0,18.0,1.0,11.0,8.0,1.0,53.0,648.0,230.0,431.0,606.0,9.0,10.0,3.0,2.0,1650.0,14.0,1.0,119.0,16.0,4.0,164.0,790.0,11.0,659.0,19.0,30.0,131.0,1070.0,3.0,25.0,70.0,100.0,37.0,61.0,4.0,0.0,1.0,1.0,1.0,,,,,3.0,,1.0,2.0,2.0,1.0,2.0,,6.0,6.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,a7uy4gpcruteqevpmmgf8nd3o,M. Aleksić,Forward,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,c57d7soazhth4mn2e1ops8ve1,A. Alese,Defender,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,940l1btqgkhea92p24bw1yru2,A. Ba,Midfielder,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,bnjdkz5d7st9gtn2srjs8ozc9,D. Ballard,Defender,5,127.0,50.0,77.0,19.0,43.0,2.0,14.0,208.0,4.0,2.0,192.0,72.0,120.0,75.0,264.0,6.0,19.0,,2.0,19.0,14.0,5.0,,2.0,,65.0,22.0,43.0,10.0,12.0,8.0,264.0,3.0,666.0,1.0,122.0,6.0,3.0,34.0,1.0,146.0,9.0,9.0,15.0,2.0,,5.0,,37.0,540.0,167.0,423.0,553.0,11.0,13.0,2.0,1.0,1403.0,3.0,1.0,119.0,18.0,20.0,140.0,717.0,18.0,590.0,24.0,51.0,127.0,964.0,1.0,30.0,60.0,99.0,28.0,67.0,3.0,2.0,0.0,0.0,,,,,1.0,,,4.0,,,2.0,7.0,,,,,,,,,,41.0,41.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,9uo88sreasbyj41lg34hxy28l,B. Traoré,Forward,25,17.0,11.0,6.0,10.0,50.0,4.0,3.0,71.0,,2.0,82.0,40.0,42.0,143.0,35.0,4.0,10.0,,1.0,9.0,7.0,2.0,,1.0,,65.0,29.0,36.0,10.0,2.0,8.0,71.0,1.0,171.0,,34.0,10.0,4.0,18.0,,15.0,3.0,6.0,9.0,9.0,14.0,1.0,5.0,3.0,136.0,94.0,43.0,133.0,7.0,4.0,,,616.0,17.0,,6.0,9.0,11.0,88.0,171.0,9.0,136.0,11.0,23.0,35.0,305.0,8.0,2.0,5.0,39.0,8.0,30.0,1.0,1.0,0.0,0.0,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,12.0,12.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,3pqbfpqicht6vll0fosml3tp0,J. Bi,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Sunderland AFC,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,Forward,9,73.0,35.0,38.0,18.0,24.0,3.0,2.0,30.0,,5.0,122.0,60.0,62.0,109.0,22.0,4.0,18.0,1.0,5.0,12.0,10.0,2.0,4.0,5.0,,49.0,25.0,24.0,10.0,,3.0,33.0,6.0,113.0,1.0,13.0,13.0,7.0,24.0,2.0,36.0,6.0,8.0,9.0,6.0,,,9.0,,76.0,52.0,26.0,78.0,4.0,1.0,,,877.0,14.0,2.0,6.0,9.0,20.0,85.0,115.0,14.0,78.0,5.0,33.0,37.0,234.0,3.0,,2.0,30.0,8.0,35.0,1.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,9.0,,,1.0,4.0,,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
