liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Brentford FC,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,Midfielder,14,4.0,3.0,1.0,6.0,5.0,,,6.0,,1.0,11.0,6.0,5.0,18.0,7.0,,6.0,,1.0,4.0,4.0,,,1.0,,7.0,3.0,4.0,10.0,,,7.0,,22.0,,4.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,,1.0,,1.0,2.0,17.0,11.0,10.0,18.0,1.0,2.0,,,100.0,3.0,1.0,,,,14.0,25.0,2.0,20.0,3.0,2.0,5.0,45.0,2.0,,,9.0,,5.0,,1.0,0.0,0.0,,,3.0,,,,,5.0,1.0,,,,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,25yu90pekqr1lhs098f3uxy39,J. Henderson,Midfielder,6,16.0,10.0,6.0,22.0,120.0,2.0,6.0,161.0,2.0,4.0,70.0,37.0,33.0,147.0,304.0,8.0,22.0,3.0,1.0,21.0,19.0,2.0,1.0,1.0,,54.0,27.0,27.0,10.0,13.0,11.0,224.0,1.0,818.0,1.0,72.0,17.0,9.0,71.0,1.0,199.0,3.0,1.0,16.0,8.0,3.0,9.0,22.0,58.0,647.0,330.0,357.0,614.0,11.0,9.0,5.0,2.0,1424.0,11.0,1.0,22.0,10.0,6.0,226.0,847.0,4.0,672.0,20.0,9.0,175.0,1025.0,5.0,34.0,85.0,169.0,32.0,90.0,4.0,1.0,0.0,0.0,3.0,,1.0,,,,,6.0,15.0,10.0,6.0,,,26.0,21.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,2nzefp5pwvldt2ttmxfeakamt,R. Henry,Defender,3,25.0,12.0,13.0,20.0,98.0,1.0,5.0,87.0,3.0,6.0,90.0,44.0,46.0,133.0,124.0,4.0,20.0,,,14.0,13.0,1.0,,,,65.0,32.0,33.0,10.0,7.0,1.0,25.0,1.0,324.0,3.0,60.0,13.0,,56.0,,78.0,4.0,,9.0,6.0,10.0,3.0,1.0,14.0,249.0,123.0,129.0,236.0,3.0,9.0,,52.0,948.0,15.0,,28.0,12.0,11.0,156.0,325.0,4.0,250.0,12.0,10.0,75.0,569.0,10.0,10.0,22.0,67.0,27.0,53.0,2.0,,,0.0,,,,,,,,11.0,2.0,2.0,,,,19.0,19.0,1.0,,19.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,Defender,2,18.0,9.0,9.0,16.0,56.0,1.0,4.0,51.0,,1.0,56.0,32.0,24.0,69.0,69.0,3.0,16.0,,,7.0,5.0,2.0,,,,38.0,23.0,15.0,10.0,7.0,,22.0,,246.0,,19.0,13.0,5.0,31.0,,105.0,3.0,1.0,6.0,5.0,,3.0,1.0,8.0,203.0,88.0,121.0,201.0,4.0,6.0,,35.0,548.0,12.0,,17.0,6.0,5.0,75.0,252.0,4.0,209.0,10.0,10.0,43.0,386.0,7.0,8.0,12.0,30.0,17.0,31.0,1.0,,,0.0,,,,,,,,10.0,,,,1.0,,4.0,4.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,9jrya38msibxt1c7rx1et4acq,Igor Thiago,Forward,9,161.0,103.0,58.0,24.0,132.0,8.0,3.0,107.0,5.0,11.0,299.0,188.0,111.0,295.0,78.0,7.0,24.0,1.0,16.0,30.0,29.0,1.0,11.0,16.0,,138.0,85.0,53.0,10.0,6.0,11.0,86.0,18.0,365.0,3.0,55.0,20.0,15.0,55.0,9.0,81.0,15.0,31.0,23.0,7.0,18.0,1.0,34.0,7.0,257.0,164.0,109.0,262.0,9.0,11.0,2.0,,2024.0,43.0,16.0,40.0,41.0,16.0,226.0,377.0,46.0,269.0,20.0,102.0,108.0,737.0,15.0,2.0,5.0,89.0,22.0,103.0,4.0,9.0,7.0,7.0,1.0,,,,2.0,1.0,5.0,1.0,4.0,4.0,4.0,12.0,,3.0,3.0,4.0,,,10.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,Midfielder,27,32.0,12.0,20.0,19.0,94.0,3.0,7.0,118.0,4.0,5.0,95.0,44.0,51.0,188.0,211.0,6.0,19.0,4.0,,11.0,10.0,1.0,,,,63.0,32.0,31.0,10.0,27.0,12.0,134.0,,589.0,1.0,59.0,12.0,4.0,62.0,,173.0,4.0,2.0,10.0,2.0,3.0,4.0,11.0,34.0,511.0,286.0,261.0,499.0,8.0,13.0,2.0,3.0,1030.0,10.0,,26.0,11.0,9.0,134.0,612.0,6.0,533.0,21.0,16.0,79.0,822.0,5.0,15.0,31.0,88.0,24.0,48.0,5.0,,,0.0,4.0,,28.0,,,1.0,,9.0,14.0,4.0,6.0,1.0,17.0,33.0,9.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,dtol82tjlq48bs0s70sisguz9,M. Jensen,Midfielder,8,18.0,14.0,4.0,22.0,93.0,5.0,1.0,95.0,,4.0,101.0,61.0,40.0,236.0,162.0,5.0,22.0,,2.0,13.0,12.0,1.0,2.0,1.0,1.0,83.0,47.0,36.0,10.0,6.0,12.0,114.0,2.0,470.0,2.0,44.0,23.0,11.0,49.0,2.0,119.0,6.0,3.0,12.0,10.0,12.0,5.0,18.0,36.0,388.0,273.0,145.0,367.0,7.0,13.0,6.0,14.0,1029.0,22.0,,17.0,9.0,4.0,182.0,488.0,9.0,403.0,20.0,27.0,85.0,722.0,7.0,8.0,19.0,108.0,21.0,66.0,1.0,1.0,1.0,0.0,,1.0,27.0,,,1.0,,10.0,15.0,4.0,4.0,1.0,18.0,44.0,25.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
England_Premier_League,2025-2026,Brentford FC,471t4engadct4su6thk5r5qtw,M. Kayode,Defender,33,42.0,13.0,29.0,24.0,203.0,2.0,9.0,234.0,4.0,17.0,226.0,87.0,139.0,393.0,206.0,7.0,24.0,,,31.0,30.0,1.0,,,,184.0,74.0,110.0,10.0,28.0,25.0,288.0,1.0,738.0,3.0,119.0,29.0,11.0,111.0,,50.0,2.0,1.0,24.0,6.0,34.0,7.0,2.0,18.0,634.0,286.0,370.0,625.0,16.0,31.0,1.0,139.0,2094.0,46.0,,65.0,16.0,29.0,333.0,747.0,3.0,643.0,47.0,23.0,104.0,1417.0,28.0,18.0,26.0,97.0,38.0,78.0,6.0,,,0.0,,,,,1.0,,,,13.0,13.0,3.0,,,31.0,31.0,2.0,,117.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,dpw4s6nbkfcrjlqxxgf9j5yhh,C. Kelleher,Goalkeeper,1,4.0,1.0,3.0,24.0,,,,95.0,6.0,,14.0,4.0,10.0,,494.0,2.0,24.0,,,32.0,30.0,2.0,,,,10.0,3.0,7.0,10.0,1.0,2.0,173.0,,580.0,3.0,36.0,,,185.0,,139.0,,,24.0,,1.0,86.0,,165.0,435.0,116.0,416.0,367.0,1.0,,,,2160.0,,,29.0,2.0,6.0,280.0,806.0,,532.0,1.0,,274.0,1045.0,,171.0,272.0,241.0,33.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,158.0,120.0,,2.0,,,16.0,15.0,,4.0,65.0,7.0,,6.0,19.0,67.0,38.0,26.0,1.0,14.0,,,,,,,3.0,3.0,,,
England_Premier_League,2025-2026,Brentford FC,7j36oy8n0tu8ps0haqb4es48a,K. Lewis-Potter,Forward,23,14.0,9.0,5.0,22.0,58.0,3.0,1.0,78.0,3.0,7.0,91.0,51.0,40.0,160.0,91.0,3.0,22.0,1.0,2.0,15.0,13.0,2.0,2.0,2.0,,77.0,42.0,35.0,10.0,5.0,9.0,30.0,3.0,229.0,,46.0,14.0,7.0,37.0,1.0,54.0,5.0,5.0,10.0,7.0,5.0,3.0,3.0,10.0,182.0,114.0,79.0,176.0,5.0,8.0,,17.0,941.0,26.0,2.0,17.0,9.0,17.0,118.0,233.0,10.0,186.0,13.0,34.0,47.0,424.0,12.0,13.0,22.0,63.0,10.0,25.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,12.0,7.0,6.0,3.0,,1.0,26.0,25.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,cec6shf8ln2n1dibq00ez84yc,A. Milambo,Midfielder,17,3.0,1.0,2.0,1.0,2.0,,,2.0,,,6.0,1.0,5.0,4.0,5.0,,1.0,,,3.0,3.0,,,,,3.0,,3.0,10.0,,,4.0,,11.0,,2.0,2.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,8.0,5.0,3.0,8.0,2.0,1.0,,,45.0,,,,,,4.0,11.0,,8.0,3.0,,3.0,19.0,,,,2.0,1.0,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,bzummkjt2ya27kvolzmqn91wp,R. Nelson,Forward,11,,,,6.0,7.0,,1.0,20.0,,1.0,13.0,7.0,6.0,24.0,5.0,,6.0,,,1.0,1.0,,,,,13.0,7.0,6.0,10.0,,,4.0,,28.0,1.0,9.0,1.0,1.0,12.0,,12.0,2.0,1.0,,,2.0,,,,28.0,20.0,8.0,28.0,1.0,1.0,,,50.0,5.0,,2.0,,2.0,8.0,28.0,3.0,28.0,2.0,3.0,,50.0,3.0,,,1.0,,,,,,0.0,,,,,,1.0,,6.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,34b0oqo4725okjxxngin9piw9,F. Onyeka,Midfielder,15,2.0,1.0,1.0,6.0,2.0,,,11.0,,,16.0,8.0,8.0,11.0,13.0,3.0,6.0,1.0,,2.0,2.0,,,,,14.0,7.0,7.0,10.0,,,13.0,,36.0,1.0,4.0,,,5.0,,8.0,,,,,2.0,1.0,1.0,1.0,28.0,19.0,9.0,27.0,2.0,,,,88.0,2.0,,3.0,3.0,3.0,13.0,36.0,,28.0,2.0,2.0,8.0,55.0,2.0,,1.0,6.0,2.0,7.0,,,,0.0,1.0,,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,dg4782hj9xdqg46w225kzph5g,D. Ouattara,Forward,19,65.0,28.0,37.0,18.0,65.0,8.0,,105.0,,18.0,197.0,112.0,85.0,289.0,82.0,11.0,18.0,,4.0,16.0,15.0,1.0,3.0,4.0,,132.0,84.0,48.0,10.0,14.0,9.0,86.0,5.0,245.0,2.0,68.0,34.0,21.0,50.0,,23.0,11.0,9.0,13.0,9.0,12.0,1.0,9.0,8.0,142.0,115.0,42.0,145.0,6.0,7.0,1.0,,1191.0,55.0,4.0,31.0,18.0,23.0,251.0,256.0,20.0,153.0,13.0,65.0,103.0,584.0,40.0,8.0,14.0,126.0,23.0,89.0,3.0,3.0,1.0,2.0,,,16.0,4.0,,,4.0,5.0,4.0,1.0,3.0,7.0,11.0,46.0,35.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,Midfielder,25,,,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,Defender,5,13.0,7.0,6.0,3.0,12.0,,5.0,22.0,,1.0,22.0,10.0,12.0,9.0,46.0,,3.0,,,5.0,5.0,,,,,9.0,3.0,6.0,10.0,4.0,,20.0,,99.0,,8.0,3.0,2.0,9.0,,22.0,,,3.0,3.0,1.0,2.0,,7.0,80.0,18.0,63.0,74.0,1.0,3.0,,,231.0,1.0,,16.0,,2.0,23.0,100.0,,81.0,4.0,6.0,19.0,145.0,,3.0,8.0,14.0,5.0,11.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,1h3mduwlaf89ebwtqxuegsodm,K. Schade,Midfielder,7,115.0,52.0,63.0,23.0,79.0,8.0,3.0,163.0,3.0,20.0,300.0,161.0,139.0,322.0,116.0,14.0,23.0,3.0,6.0,22.0,20.0,2.0,5.0,6.0,,185.0,109.0,76.0,10.0,17.0,20.0,50.0,9.0,351.0,2.0,108.0,27.0,13.0,68.0,3.0,110.0,13.0,20.0,22.0,8.0,15.0,,13.0,4.0,238.0,179.0,68.0,238.0,14.0,15.0,3.0,9.0,1865.0,70.0,5.0,22.0,34.0,32.0,263.0,355.0,33.0,242.0,29.0,103.0,113.0,746.0,37.0,4.0,7.0,100.0,22.0,106.0,6.0,6.0,0.0,0.0,2.0,,1.0,1.0,,3.0,1.0,1.0,5.0,4.0,7.0,9.0,,9.0,9.0,6.0,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
England_Premier_League,2025-2026,Brentford FC,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brentford FC,9mrmzuytv82k3u2nco9tq9y0a,Y. Yarmoliuk,Midfielder,18,30.0,16.0,14.0,24.0,187.0,4.0,8.0,193.0,3.0,5.0,185.0,106.0,79.0,225.0,234.0,10.0,24.0,2.0,1.0,28.0,27.0,1.0,,1.0,,155.0,90.0,65.0,10.0,18.0,9.0,201.0,1.0,847.0,2.0,86.0,42.0,31.0,127.0,1.0,234.0,7.0,4.0,21.0,11.0,11.0,4.0,15.0,43.0,708.0,337.0,384.0,673.0,17.0,30.0,1.0,6.0,1773.0,33.0,1.0,23.0,29.0,7.0,216.0,856.0,11.0,716.0,47.0,14.0,140.0,1147.0,20.0,21.0,41.0,118.0,34.0,99.0,5.0,1.0,0.0,0.0,1.0,,,,,1.0,,3.0,5.0,5.0,1.0,,,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
England_Premier_League,2025-2026,Brentford FC,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,Defender,4,119.0,40.0,79.0,19.0,60.0,3.0,11.0,167.0,4.0,2.0,154.0,55.0,99.0,46.0,264.0,3.0,19.0,,,26.0,24.0,2.0,,,,35.0,15.0,20.0,10.0,16.0,3.0,213.0,,817.0,2.0,100.0,8.0,4.0,65.0,,311.0,4.0,4.0,18.0,,1.0,4.0,,39.0,726.0,199.0,558.0,718.0,7.0,5.0,,3.0,1673.0,2.0,,127.0,9.0,7.0,103.0,848.0,8.0,757.0,12.0,27.0,91.0,1084.0,,15.0,25.0,62.0,29.0,66.0,1.0,,,0.0,,,,,,,,1.0,,,2.0,3.0,,,,,,1.0,,,,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
