liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Newcastle United FC,8i46yzejeiwdmz0tywmy42o2y,L. Hall,Defender,3,38.0,18.0,20.0,17.0,116.0,8.0,7.0,182.0,2.0,16.0,164.0,63.0,101.0,285.0,257.0,3.0,17.0,1.0,,21.0,18.0,3.0,,,,126.0,45.0,81.0,10.0,20.0,14.0,88.0,,677.0,3.0,115.0,29.0,14.0,71.0,,241.0,4.0,2.0,13.0,4.0,26.0,2.0,3.0,24.0,585.0,362.0,253.0,583.0,13.0,21.0,2.0,86.0,1211.0,32.0,,47.0,7.0,21.0,229.0,702.0,6.0,607.0,34.0,25.0,95.0,1144.0,12.0,13.0,36.0,125.0,31.0,59.0,1.0,,,0.0,1.0,,33.0,,1.0,2.0,,4.0,8.0,5.0,4.0,1.0,27.0,61.0,33.0,2.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,dspbnuonqosvs6o5c6w10lyj8,A. Harris,Goalkeeper,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,37d7oej48pb143o5eilue1hhx,J. Murphy,Midfielder,23,12.0,7.0,5.0,19.0,68.0,10.0,1.0,136.0,1.0,26.0,79.0,46.0,33.0,334.0,82.0,,19.0,1.0,2.0,10.0,7.0,3.0,2.0,1.0,1.0,67.0,39.0,28.0,10.0,2.0,16.0,137.0,5.0,317.0,,70.0,39.0,18.0,27.0,2.0,30.0,13.0,10.0,12.0,11.0,15.0,2.0,6.0,13.0,235.0,198.0,57.0,222.0,2.0,5.0,4.0,9.0,1031.0,21.0,,8.0,2.0,6.0,199.0,317.0,23.0,235.0,7.0,38.0,82.0,576.0,12.0,2.0,9.0,134.0,19.0,73.0,,1.0,1.0,0.0,1.0,,4.0,,,1.0,,7.0,20.0,20.0,8.0,3.0,4.0,71.0,66.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,Midfielder,7,73.0,32.0,41.0,19.0,129.0,7.0,3.0,125.0,3.0,4.0,190.0,91.0,99.0,223.0,127.0,14.0,19.0,,2.0,18.0,14.0,4.0,2.0,2.0,,117.0,59.0,58.0,10.0,18.0,12.0,121.0,1.0,571.0,2.0,61.0,27.0,11.0,84.0,,205.0,6.0,9.0,17.0,9.0,6.0,2.0,35.0,9.0,473.0,280.0,205.0,475.0,15.0,15.0,2.0,5.0,1366.0,21.0,,34.0,26.0,22.0,145.0,582.0,15.0,484.0,30.0,43.0,98.0,835.0,8.0,2.0,8.0,70.0,33.0,90.0,6.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,5.0,5.0,2.0,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,7w8raplugv51unjcao6cq22tx,E. Krafth,Defender,17,,,,1.0,3.0,,,,,,3.0,3.0,,10.0,11.0,1.0,1.0,,,2.0,1.0,1.0,,,,3.0,3.0,,10.0,,,5.0,,19.0,,,1.0,,,,,,,1.0,1.0,,,,,14.0,7.0,7.0,14.0,,,,8.0,45.0,2.0,,1.0,1.0,,8.0,19.0,,14.0,,,5.0,33.0,1.0,,,6.0,,5.0,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,7z5ugeh3ejhwa3c8tg7idkpud,J. Lascelles,Defender,6,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,2.0,2.0,,2.0,,,2.0,2.0,,,,,,,,10.0,,,1.0,,8.0,,,,,,,3.0,,,,,,,,,6.0,,6.0,6.0,,,,,19.0,,,4.0,,,2.0,8.0,,6.0,,2.0,2.0,14.0,,1.0,1.0,2.0,,1.0,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,bdmomasg7lrn5pwihecvgpuga,T. Livramento,Defender,21,12.0,8.0,4.0,13.0,122.0,1.0,2.0,128.0,4.0,10.0,83.0,39.0,44.0,244.0,160.0,4.0,13.0,1.0,,10.0,9.0,1.0,,,,71.0,31.0,40.0,10.0,6.0,9.0,151.0,2.0,513.0,1.0,75.0,17.0,7.0,68.0,,88.0,1.0,,11.0,1.0,10.0,1.0,3.0,17.0,458.0,277.0,197.0,449.0,5.0,14.0,,78.0,1049.0,21.0,,32.0,5.0,11.0,136.0,521.0,1.0,466.0,19.0,16.0,55.0,793.0,14.0,10.0,10.0,54.0,18.0,45.0,1.0,,,0.0,1.0,,,,1.0,,,2.0,8.0,8.0,1.0,,,17.0,17.0,1.0,,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,552xyc766gp97a5zu8tcx4xzo,L. Miley,Midfielder,67,45.0,14.0,31.0,19.0,126.0,4.0,2.0,148.0,2.0,4.0,104.0,35.0,69.0,209.0,178.0,4.0,19.0,3.0,1.0,16.0,12.0,4.0,1.0,1.0,,59.0,21.0,38.0,10.0,17.0,11.0,224.0,2.0,652.0,2.0,65.0,22.0,10.0,57.0,,139.0,4.0,4.0,11.0,2.0,11.0,1.0,11.0,15.0,589.0,324.0,284.0,589.0,9.0,15.0,,27.0,1133.0,8.0,,23.0,4.0,4.0,118.0,667.0,8.0,604.0,24.0,23.0,63.0,890.0,1.0,2.0,7.0,73.0,19.0,56.0,,0.0,1.0,1.0,3.0,,18.0,,,1.0,1.0,8.0,4.0,1.0,2.0,2.0,15.0,29.0,13.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,5chuil758xa9c7096hbjp6xw4,S. Neave,Forward,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,bf7ph89zhr5y6rtct5k9bvqc4,W. Osula,Forward,18,16.0,11.0,5.0,11.0,17.0,3.0,1.0,15.0,1.0,3.0,36.0,26.0,10.0,27.0,3.0,4.0,11.0,,1.0,5.0,5.0,,,1.0,,20.0,15.0,5.0,10.0,,1.0,4.0,,22.0,,6.0,1.0,,6.0,,2.0,1.0,3.0,1.0,,3.0,,2.0,,17.0,10.0,11.0,21.0,1.0,,,,219.0,4.0,1.0,,13.0,1.0,19.0,26.0,4.0,21.0,1.0,10.0,5.0,65.0,2.0,,,5.0,1.0,5.0,,1.0,0.0,0.0,,,,,,,1.0,10.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,be6q9hopo64lmpfhctnt07qj8,Park Seung-Soo,Forward,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,Goalkeeper,1,11.0,,11.0,18.0,,,,32.0,7.0,,12.0,,12.0,,232.0,,18.0,,,23.0,18.0,5.0,,,,1.0,,1.0,10.0,,,86.0,,214.0,1.0,5.0,,,168.0,,71.0,,,18.0,1.0,,17.0,,62.0,146.0,37.0,198.0,173.0,,1.0,,,1607.0,,,27.0,,1.0,159.0,389.0,,235.0,1.0,,154.0,635.0,,96.0,153.0,130.0,24.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,1.0,,,,10.0,21.0,,6.0,56.0,2.0,,1.0,7.0,56.0,39.0,17.0,2.0,24.0,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,Goalkeeper,32,2.0,,2.0,7.0,,,,22.0,,,2.0,,2.0,,89.0,,7.0,,,10.0,9.0,1.0,,,,,,,10.0,,1.0,50.0,,137.0,2.0,13.0,,,49.0,,47.0,,,6.0,,,8.0,,26.0,110.0,14.0,120.0,108.0,,,,,553.0,,,5.0,,,54.0,186.0,,134.0,,,52.0,242.0,,30.0,51.0,44.0,8.0,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,52.0,37.0,,,,,2.0,5.0,,1.0,19.0,1.0,,2.0,3.0,10.0,7.0,3.0,1.0,4.0,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,Midfielder,41,13.0,7.0,6.0,14.0,74.0,1.0,,107.0,,1.0,65.0,29.0,36.0,150.0,62.0,3.0,14.0,,,16.0,14.0,2.0,,,,52.0,22.0,30.0,10.0,5.0,9.0,78.0,1.0,329.0,2.0,46.0,10.0,6.0,47.0,,117.0,2.0,1.0,5.0,4.0,9.0,,9.0,4.0,299.0,193.0,111.0,297.0,9.0,5.0,,,638.0,12.0,,4.0,7.0,7.0,56.0,331.0,3.0,301.0,14.0,24.0,30.0,423.0,8.0,2.0,2.0,24.0,8.0,28.0,3.0,,,0.0,,,,,3.0,,,9.0,3.0,3.0,,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,cpkhrnagjt43vjzf058psq0gl,J. Ruddy,Goalkeeper,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,dxxc4dioaioidmvamkzqr4b85,F. Schär,Defender,5,73.0,27.0,46.0,16.0,40.0,4.0,12.0,155.0,4.0,6.0,114.0,48.0,66.0,63.0,327.0,4.0,16.0,,,13.0,10.0,3.0,,,,41.0,21.0,20.0,10.0,18.0,4.0,231.0,1.0,772.0,2.0,73.0,8.0,5.0,43.0,,198.0,9.0,4.0,11.0,2.0,,8.0,,71.0,651.0,241.0,432.0,601.0,4.0,10.0,1.0,4.0,1091.0,2.0,,71.0,15.0,6.0,138.0,796.0,13.0,672.0,14.0,19.0,124.0,975.0,1.0,35.0,83.0,99.0,28.0,41.0,1.0,,,0.0,,2.0,,,1.0,1.0,,5.0,1.0,1.0,,2.0,,3.0,3.0,,,,,,,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,5huvpvvrccp5qq5a11vz8v384,L. Shahar,Defender,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,Defender,12,102.0,32.0,70.0,21.0,56.0,6.0,17.0,267.0,3.0,2.0,153.0,52.0,101.0,82.0,367.0,5.0,21.0,,3.0,30.0,25.0,5.0,,3.0,,51.0,20.0,31.0,10.0,19.0,4.0,376.0,2.0,1031.0,3.0,158.0,10.0,5.0,79.0,1.0,247.0,4.0,6.0,20.0,2.0,4.0,7.0,,54.0,923.0,363.0,576.0,884.0,6.0,19.0,1.0,3.0,1758.0,2.0,3.0,118.0,13.0,3.0,125.0,1046.0,10.0,938.0,25.0,26.0,108.0,1294.0,,16.0,37.0,77.0,38.0,71.0,3.0,1.0,2.0,0.0,,,,,2.0,,,1.0,1.0,1.0,1.0,2.0,,7.0,7.0,,,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,9sxg58hszjq17avxgumftdu22,S. Tonali,Midfielder,8,16.0,6.0,10.0,24.0,149.0,11.0,6.0,260.0,5.0,8.0,140.0,62.0,78.0,312.0,305.0,6.0,24.0,1.0,,22.0,17.0,5.0,,,,124.0,56.0,68.0,10.0,22.0,16.0,257.0,1.0,983.0,1.0,120.0,42.0,26.0,104.0,,319.0,5.0,6.0,21.0,10.0,17.0,4.0,12.0,48.0,843.0,503.0,389.0,831.0,6.0,18.0,2.0,6.0,1674.0,22.0,,21.0,16.0,29.0,257.0,1030.0,11.0,879.0,24.0,16.0,151.0,1356.0,9.0,27.0,46.0,163.0,39.0,105.0,3.0,,,0.0,1.0,1.0,38.0,,,1.0,,3.0,13.0,5.0,3.0,1.0,27.0,51.0,19.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,65z99j774kjnbf7vm0u2q0jit,K. Trippier,Defender,2,24.0,12.0,12.0,12.0,95.0,,1.0,88.0,4.0,5.0,89.0,50.0,39.0,263.0,283.0,11.0,12.0,,,15.0,12.0,3.0,,,,65.0,38.0,27.0,10.0,5.0,19.0,264.0,1.0,640.0,1.0,53.0,18.0,11.0,47.0,,34.0,1.0,,11.0,3.0,2.0,2.0,1.0,22.0,537.0,334.0,250.0,537.0,8.0,7.0,1.0,82.0,964.0,8.0,,28.0,14.0,11.0,179.0,676.0,1.0,559.0,15.0,2.0,117.0,938.0,4.0,16.0,39.0,134.0,25.0,78.0,1.0,,,0.0,,1.0,35.0,,,,,1.0,25.0,5.0,1.0,,17.0,42.0,21.0,1.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Newcastle United FC,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,Midfielder,28,7.0,5.0,2.0,13.0,34.0,,1.0,51.0,,2.0,41.0,21.0,20.0,79.0,30.0,1.0,13.0,,,6.0,6.0,,,,,34.0,16.0,18.0,10.0,2.0,3.0,38.0,,125.0,1.0,32.0,8.0,4.0,17.0,,29.0,3.0,,3.0,3.0,3.0,1.0,1.0,4.0,105.0,73.0,38.0,107.0,1.0,9.0,2.0,2.0,314.0,9.0,,2.0,4.0,5.0,46.0,131.0,3.0,111.0,10.0,16.0,20.0,204.0,5.0,,2.0,23.0,3.0,18.0,1.0,,,0.0,,,,,,,,10.0,,,1.0,1.0,,6.0,6.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
