liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Brighton & Hove Albion FC,192qpmicfd10d7mutv5y762qy,Y. Ayari,Midfielder,26,22.0,15.0,7.0,21.0,189.0,9.0,3.0,203.0,5.0,4.0,186.0,99.0,87.0,249.0,175.0,14.0,21.0,2.0,3.0,21.0,15.0,6.0,3.0,2.0,1.0,164.0,84.0,80.0,10.0,23.0,10.0,174.0,,836.0,4.0,77.0,22.0,10.0,111.0,3.0,318.0,20.0,10.0,18.0,4.0,13.0,5.0,24.0,38.0,721.0,325.0,421.0,703.0,21.0,22.0,1.0,3.0,1701.0,44.0,,20.0,18.0,24.0,209.0,856.0,30.0,741.0,43.0,28.0,115.0,1171.0,27.0,14.0,24.0,93.0,40.0,91.0,,2.0,1.0,0.0,1.0,2.0,16.0,,1.0,1.0,,3.0,5.0,1.0,1.0,,8.0,18.0,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,Midfielder,17,28.0,14.0,14.0,19.0,128.0,5.0,2.0,108.0,1.0,3.0,128.0,67.0,61.0,108.0,99.0,16.0,19.0,,,15.0,13.0,2.0,,,,100.0,53.0,47.0,10.0,21.0,3.0,145.0,,481.0,1.0,58.0,18.0,10.0,66.0,,114.0,7.0,,16.0,14.0,8.0,,19.0,19.0,414.0,170.0,249.0,400.0,13.0,12.0,2.0,,1098.0,19.0,,19.0,23.0,14.0,109.0,486.0,7.0,419.0,25.0,3.0,67.0,671.0,7.0,9.0,17.0,50.0,17.0,50.0,4.0,,,0.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,d92v6n4pf20eepvli92lqau39,O. Boscagli,Defender,21,7.0,4.0,3.0,5.0,22.0,,1.0,43.0,1.0,,18.0,9.0,9.0,39.0,74.0,3.0,5.0,1.0,,2.0,2.0,,,,,11.0,5.0,6.0,10.0,2.0,1.0,27.0,,206.0,1.0,26.0,2.0,1.0,15.0,,97.0,1.0,,3.0,2.0,,1.0,1.0,10.0,182.0,80.0,118.0,186.0,2.0,2.0,,8.0,231.0,,,12.0,4.0,2.0,33.0,220.0,1.0,196.0,4.0,5.0,24.0,266.0,,1.0,4.0,22.0,7.0,20.0,1.0,,,0.0,,,1.0,,,,,2.0,2.0,2.0,,,,5.0,5.0,,,3.0,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,Defender,42,18.0,8.0,10.0,5.0,9.0,,2.0,27.0,1.0,,27.0,14.0,13.0,8.0,42.0,4.0,5.0,,,3.0,2.0,1.0,,,,9.0,6.0,3.0,10.0,1.0,,45.0,,110.0,,14.0,5.0,4.0,6.0,,18.0,,,2.0,1.0,1.0,1.0,,2.0,98.0,37.0,64.0,99.0,,2.0,,,194.0,,,13.0,4.0,,15.0,114.0,,101.0,2.0,1.0,13.0,142.0,,2.0,6.0,5.0,8.0,7.0,2.0,,,0.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,Defender,29,21.0,14.0,7.0,20.0,113.0,2.0,1.0,88.0,,10.0,93.0,49.0,44.0,227.0,151.0,3.0,20.0,,2.0,17.0,11.0,6.0,1.0,2.0,,72.0,35.0,37.0,10.0,9.0,19.0,19.0,1.0,479.0,2.0,52.0,25.0,16.0,48.0,1.0,206.0,2.0,5.0,13.0,9.0,4.0,,3.0,7.0,402.0,215.0,216.0,402.0,7.0,10.0,,28.0,1054.0,11.0,2.0,20.0,14.0,16.0,148.0,489.0,7.0,409.0,17.0,19.0,80.0,719.0,7.0,4.0,21.0,95.0,23.0,59.0,2.0,0.0,2.0,2.0,,3.0,25.0,,,1.0,,7.0,22.0,10.0,6.0,,14.0,38.0,19.0,1.0,11.0,8.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,jagvvzc7329tf2c64mnc251,L. Dunk,Defender,5,83.0,32.0,51.0,23.0,144.0,4.0,22.0,355.0,4.0,2.0,151.0,64.0,87.0,75.0,512.0,4.0,23.0,,,31.0,25.0,6.0,,,,68.0,32.0,36.0,10.0,25.0,5.0,326.0,1.0,1655.0,4.0,157.0,14.0,6.0,99.0,,848.0,10.0,1.0,22.0,,4.0,9.0,1.0,55.0,1518.0,445.0,1244.0,1633.0,8.0,17.0,1.0,7.0,2025.0,4.0,,101.0,11.0,7.0,160.0,1830.0,11.0,1688.0,25.0,29.0,142.0,2097.0,,28.0,67.0,92.0,53.0,75.0,8.0,,,0.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,3.0,,,,,,,110.0,111.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,Midfielder,30,8.0,6.0,2.0,5.0,54.0,3.0,1.0,57.0,,7.0,32.0,18.0,14.0,118.0,64.0,4.0,5.0,,1.0,3.0,3.0,,1.0,1.0,,24.0,12.0,12.0,10.0,6.0,8.0,40.0,2.0,210.0,2.0,37.0,8.0,4.0,18.0,1.0,64.0,1.0,2.0,4.0,2.0,2.0,,7.0,3.0,178.0,105.0,94.0,186.0,3.0,3.0,1.0,3.0,376.0,4.0,,7.0,5.0,4.0,64.0,222.0,3.0,189.0,6.0,11.0,33.0,307.0,2.0,2.0,6.0,45.0,7.0,27.0,2.0,1.0,0.0,0.0,,,16.0,,,,,1.0,10.0,4.0,2.0,1.0,9.0,19.0,9.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,90wsjxdc3ibvah5gm9tnsjwbu,B. Gruda,Midfielder,8,11.0,3.0,8.0,18.0,73.0,4.0,,124.0,,6.0,125.0,69.0,56.0,241.0,57.0,4.0,18.0,1.0,1.0,11.0,10.0,1.0,1.0,1.0,,114.0,66.0,48.0,10.0,2.0,15.0,92.0,2.0,238.0,1.0,74.0,9.0,5.0,40.0,1.0,26.0,6.0,6.0,8.0,8.0,20.0,,8.0,7.0,187.0,157.0,40.0,187.0,9.0,5.0,2.0,2.0,715.0,50.0,1.0,2.0,11.0,14.0,148.0,248.0,12.0,194.0,14.0,28.0,54.0,442.0,33.0,2.0,6.0,55.0,10.0,48.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0,,,,,10.0,3.0,2.0,1.0,2.0,4.0,11.0,5.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,bqbt9eix8zlp6rxzxofl6rjmc,D. Gómez,Midfielder,25,49.0,22.0,27.0,21.0,146.0,8.0,1.0,107.0,,4.0,200.0,102.0,98.0,240.0,114.0,17.0,21.0,,3.0,22.0,21.0,1.0,3.0,3.0,,151.0,80.0,71.0,10.0,10.0,17.0,107.0,1.0,482.0,4.0,58.0,40.0,27.0,64.0,3.0,130.0,9.0,11.0,17.0,15.0,11.0,,15.0,12.0,381.0,213.0,187.0,384.0,20.0,32.0,2.0,4.0,1427.0,34.0,3.0,19.0,26.0,9.0,186.0,497.0,20.0,396.0,52.0,45.0,101.0,785.0,15.0,3.0,12.0,87.0,24.0,89.0,5.0,2.0,1.0,0.0,,1.0,1.0,,1.0,1.0,,4.0,4.0,4.0,3.0,5.0,1.0,10.0,9.0,4.0,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Brighton & Hove Albion FC,eikpw8bl1se3sj6hnsndi7zmc,J. Hinshelwood,Midfielder,13,12.0,8.0,4.0,13.0,52.0,4.0,5.0,87.0,,1.0,47.0,30.0,17.0,74.0,88.0,9.0,13.0,1.0,1.0,13.0,11.0,2.0,1.0,,1.0,35.0,22.0,13.0,10.0,2.0,2.0,96.0,,307.0,2.0,51.0,7.0,3.0,33.0,1.0,82.0,2.0,3.0,7.0,6.0,2.0,1.0,3.0,6.0,263.0,130.0,144.0,268.0,2.0,7.0,2.0,8.0,661.0,5.0,,16.0,14.0,2.0,60.0,318.0,5.0,274.0,9.0,11.0,44.0,403.0,1.0,3.0,9.0,36.0,11.0,35.0,,1.0,0.0,1.0,1.0,,,,1.0,,,6.0,,,,1.0,,3.0,3.0,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
