liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Everton FC,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,Midfielder,24,29.0,16.0,13.0,16.0,74.0,7.0,2.0,81.0,,5.0,93.0,51.0,42.0,148.0,57.0,3.0,16.0,1.0,,8.0,8.0,,,,,64.0,35.0,29.0,10.0,3.0,8.0,66.0,1.0,275.0,2.0,43.0,16.0,8.0,41.0,,87.0,6.0,5.0,6.0,6.0,6.0,,18.0,11.0,222.0,137.0,95.0,219.0,5.0,8.0,2.0,,673.0,15.0,,5.0,8.0,11.0,102.0,284.0,11.0,230.0,13.0,27.0,54.0,416.0,7.0,3.0,6.0,44.0,13.0,48.0,3.0,,,0.0,,,3.0,,,1.0,,10.0,2.0,1.0,2.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,d84upyw8b3umj864lyffolyj8,H. Armstrong,Midfielder,45,8.0,6.0,2.0,6.0,21.0,,1.0,29.0,1.0,,41.0,23.0,18.0,55.0,24.0,3.0,6.0,,,4.0,3.0,1.0,,,,33.0,17.0,16.0,10.0,4.0,2.0,26.0,1.0,101.0,,14.0,4.0,1.0,14.0,,30.0,,,4.0,3.0,1.0,,3.0,3.0,83.0,53.0,30.0,80.0,2.0,5.0,1.0,,316.0,10.0,,7.0,5.0,8.0,37.0,101.0,,83.0,7.0,5.0,18.0,155.0,3.0,1.0,2.0,16.0,2.0,16.0,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,b0l4lfplx1we1xo5usm0h2ec4,A. Aznou,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,1wileoy8mxtd2t1b106uhwzro,T. Barry,Forward,11,195.0,107.0,88.0,24.0,66.0,5.0,2.0,58.0,,8.0,269.0,166.0,103.0,213.0,48.0,11.0,24.0,,5.0,18.0,16.0,2.0,5.0,5.0,,74.0,59.0,15.0,10.0,3.0,8.0,61.0,10.0,238.0,1.0,37.0,10.0,6.0,21.0,2.0,63.0,11.0,9.0,16.0,15.0,8.0,,33.0,1.0,141.0,102.0,40.0,140.0,1.0,1.0,2.0,,1371.0,26.0,5.0,18.0,28.0,5.0,190.0,238.0,20.0,141.0,2.0,60.0,97.0,454.0,13.0,1.0,1.0,76.0,22.0,96.0,2.0,3.0,2.0,1.0,,,,,1.0,1.0,2.0,8.0,1.0,1.0,1.0,6.0,,1.0,1.0,,,,12.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,evgeryrls7mh6ng0jefuelic4,C. Bates,Midfielder,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,6z3a27dxffwacyxof0imvcfvu,Beto,Forward,9,126.0,67.0,59.0,24.0,38.0,7.0,1.0,32.0,,3.0,199.0,120.0,79.0,153.0,26.0,7.0,24.0,,3.0,12.0,12.0,,1.0,3.0,,73.0,53.0,20.0,10.0,1.0,3.0,15.0,5.0,112.0,1.0,18.0,16.0,14.0,16.0,,33.0,9.0,7.0,8.0,7.0,3.0,,13.0,,69.0,47.0,22.0,69.0,8.0,2.0,,,838.0,34.0,2.0,22.0,21.0,7.0,129.0,112.0,16.0,69.0,10.0,54.0,43.0,306.0,18.0,,,36.0,9.0,43.0,1.0,1.0,2.0,0.0,,,,,,,1.0,16.0,,,1.0,6.0,,2.0,2.0,1.0,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,Defender,32,12.0,3.0,9.0,2.0,8.0,,,29.0,,1.0,16.0,6.0,10.0,16.0,36.0,1.0,2.0,,,1.0,1.0,,,,,4.0,3.0,1.0,10.0,,1.0,21.0,,92.0,,22.0,2.0,,10.0,,27.0,1.0,,1.0,1.0,,,,3.0,76.0,52.0,24.0,73.0,,1.0,,5.0,134.0,2.0,,6.0,1.0,,22.0,92.0,1.0,76.0,1.0,3.0,16.0,116.0,2.0,2.0,6.0,12.0,5.0,10.0,1.0,,,0.0,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,3ugtm0sad0swalypypy63sqy2,E. Campbell,Defender,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,Defender,23,1.0,,1.0,3.0,,,,,,,3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,2.0,1.0,1.0,10.0,,,2.0,,4.0,,,,,1.0,,,,,1.0,1.0,,,,,4.0,2.0,2.0,4.0,,,,,12.0,,,,,1.0,1.0,4.0,,4.0,,,,7.0,,,,1.0,,,,,,0.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Everton FC,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,Midfielder,22,25.0,14.0,11.0,17.0,125.0,6.0,,146.0,4.0,5.0,148.0,67.0,81.0,367.0,131.0,8.0,17.0,2.0,4.0,17.0,16.0,1.0,3.0,4.0,,123.0,53.0,70.0,10.0,8.0,18.0,142.0,,518.0,1.0,72.0,23.0,16.0,58.0,2.0,144.0,7.0,6.0,16.0,6.0,14.0,2.0,20.0,16.0,436.0,341.0,126.0,438.0,17.0,12.0,7.0,5.0,1386.0,32.0,1.0,20.0,19.0,27.0,200.0,542.0,13.0,454.0,29.0,42.0,88.0,844.0,8.0,7.0,19.0,124.0,17.0,69.0,5.0,2.0,2.0,2.0,2.0,,26.0,,4.0,1.0,2.0,1.0,13.0,4.0,5.0,1.0,19.0,53.0,21.0,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
