liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Aston Villa FC,1e9txzr9hqz94xtun6byo0vs9,M. Cash,Defender,2,44.0,20.0,24.0,23.0,243.0,6.0,9.0,233.0,7.0,18.0,176.0,84.0,92.0,437.0,335.0,17.0,23.0,2.0,3.0,21.0,20.0,1.0,1.0,1.0,2.0,132.0,64.0,68.0,,15.0,19.0,326.0,3.0,905.0,1.0,95.0,41.0,17.0,62.0,2.0,38.0,8.0,8.0,23.0,4.0,8.0,7.0,,38.0,769.0,443.0,377.0,764.0,21.0,19.0,2.0,104.0,2044.0,17.0,1.0,67.0,28.0,22.0,293.0,942.0,16.0,802.0,40.0,29.0,140.0,1468.0,6.0,21.0,61.0,164.0,46.0,79.0,5.0,2.0,1.0,1.0,2.0,,37.0,,,1.0,1.0,,18.0,10.0,3.0,,25.0,70.0,41.0,,8.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,Defender,12,34.0,15.0,19.0,22.0,100.0,4.0,3.0,78.0,4.0,8.0,100.0,46.0,54.0,278.0,176.0,4.0,22.0,4.0,,12.0,9.0,3.0,,,,66.0,31.0,35.0,,9.0,13.0,10.0,2.0,461.0,,52.0,31.0,6.0,43.0,,196.0,1.0,5.0,14.0,7.0,3.0,2.0,1.0,9.0,364.0,237.0,168.0,375.0,6.0,15.0,1.0,85.0,1230.0,12.0,,37.0,9.0,11.0,192.0,482.0,6.0,384.0,21.0,19.0,98.0,800.0,6.0,22.0,31.0,104.0,40.0,67.0,3.0,,,0.0,3.0,4.0,27.0,,,1.0,,8.0,21.0,10.0,2.0,,11.0,46.0,32.0,,11.0,23.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,Midfielder,21,7.0,3.0,4.0,9.0,57.0,3.0,1.0,75.0,,,40.0,16.0,24.0,104.0,70.0,2.0,9.0,,,8.0,5.0,3.0,,,,33.0,13.0,20.0,,8.0,10.0,83.0,,277.0,1.0,39.0,6.0,2.0,25.0,,90.0,3.0,2.0,6.0,5.0,3.0,,10.0,11.0,251.0,151.0,125.0,262.0,6.0,6.0,,2.0,408.0,6.0,,2.0,5.0,5.0,59.0,300.0,5.0,273.0,12.0,12.0,27.0,390.0,5.0,2.0,8.0,36.0,7.0,19.0,2.0,,,0.0,,,15.0,,,,,3.0,3.0,1.0,2.0,,10.0,16.0,5.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,dz2rfsmhib89jwilpuub10qcq,H. Elliott,Midfielder,9,2.0,1.0,1.0,5.0,23.0,4.0,1.0,27.0,,3.0,5.0,2.0,3.0,60.0,27.0,,5.0,,,2.0,2.0,,,,,3.0,1.0,2.0,,,1.0,19.0,,81.0,,10.0,3.0,3.0,4.0,,13.0,1.0,,1.0,1.0,,,3.0,1.0,68.0,60.0,10.0,68.0,,,1.0,2.0,110.0,1.0,,1.0,,2.0,18.0,82.0,1.0,69.0,,9.0,13.0,103.0,1.0,2.0,4.0,12.0,3.0,9.0,,,,0.0,,,,,,,,4.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,awifojlj7tvikhdfqftwhco44,Andrés García,Defender,16,,,,2.0,8.0,,,12.0,,,2.0,2.0,,9.0,3.0,,2.0,,,2.0,,2.0,,,,2.0,2.0,,,,,4.0,,16.0,,6.0,,,2.0,,2.0,,,,,,,,,16.0,9.0,8.0,17.0,,,,4.0,30.0,1.0,,,,,5.0,17.0,,17.0,,,,26.0,1.0,,,3.0,,,,,,0.0,,,,,,,,2.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,Forward,29,16.0,9.0,7.0,13.0,33.0,1.0,3.0,50.0,,4.0,103.0,59.0,44.0,100.0,23.0,5.0,13.0,1.0,,10.0,9.0,1.0,,,,87.0,50.0,37.0,,1.0,3.0,28.0,,93.0,1.0,32.0,18.0,9.0,27.0,,9.0,2.0,5.0,6.0,6.0,7.0,,3.0,1.0,76.0,55.0,21.0,75.0,7.0,11.0,,,588.0,35.0,,6.0,11.0,12.0,74.0,93.0,7.0,76.0,18.0,24.0,17.0,233.0,18.0,1.0,1.0,24.0,3.0,16.0,,,,0.0,,,,,,1.0,,7.0,,,1.0,3.0,,10.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,ak6mqx5tyz1duwg1u3v4fwfmc,G. Hemmings,Midfielder,53,,,,2.0,2.0,1.0,,5.0,,,1.0,1.0,,5.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,5.0,,17.0,,1.0,,,1.0,,9.0,,,,,,,,1.0,17.0,12.0,5.0,16.0,,,,,25.0,,,,1.0,,,17.0,,17.0,,,,20.0,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,4d80fgvni9ehxsurp8tz7juvo,R. Hollingshead,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,ebiqfsdzd3xnycfgzsjd8bo4,J. Jimoh-Aloba,Midfielder,20,,,,1.0,2.0,,,3.0,,,2.0,1.0,1.0,3.0,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,1.0,,7.0,,,,,1.0,,4.0,,,,,,,,,6.0,2.0,4.0,6.0,,,,,8.0,1.0,,,,1.0,2.0,7.0,,6.0,,,1.0,11.0,1.0,,,,1.0,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,blth4klpu88kgh73abpjlgusp,B. Kamara,Midfielder,44,56.0,20.0,36.0,18.0,132.0,3.0,8.0,182.0,2.0,1.0,204.0,88.0,116.0,189.0,244.0,15.0,18.0,3.0,1.0,15.0,14.0,1.0,1.0,,1.0,148.0,68.0,80.0,,18.0,12.0,232.0,,799.0,,83.0,25.0,13.0,65.0,,210.0,,4.0,17.0,8.0,14.0,3.0,30.0,31.0,705.0,392.0,330.0,691.0,20.0,17.0,4.0,,1418.0,32.0,,20.0,17.0,30.0,145.0,818.0,4.0,722.0,37.0,11.0,96.0,1048.0,17.0,1.0,15.0,71.0,27.0,81.0,5.0,1.0,0.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,8qys6qtdwgsycxducl062zld5,E. Konsa,Defender,4,35.0,15.0,20.0,23.0,83.0,3.0,18.0,362.0,6.0,4.0,104.0,35.0,69.0,87.0,407.0,3.0,23.0,,,25.0,22.0,3.0,,,,69.0,20.0,49.0,,15.0,4.0,644.0,,1350.0,1.0,212.0,11.0,7.0,70.0,,313.0,1.0,2.0,23.0,,7.0,2.0,,31.0,1278.0,485.0,888.0,1342.0,10.0,6.0,1.0,,2046.0,8.0,,85.0,8.0,28.0,99.0,1447.0,3.0,1373.0,16.0,17.0,74.0,1681.0,4.0,5.0,32.0,51.0,27.0,42.0,,,,0.0,,,,,,1.0,,,,,1.0,1.0,,4.0,4.0,,,1.0,,1.0,1.0,14.0,14.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,a3ms8havadt1y9x381l325txx,V. Lindelöf,Defender,3,13.0,5.0,8.0,11.0,17.0,,4.0,93.0,1.0,,21.0,9.0,12.0,14.0,105.0,1.0,11.0,1.0,,9.0,7.0,2.0,,,,8.0,4.0,4.0,,4.0,1.0,75.0,,338.0,,50.0,6.0,5.0,13.0,,188.0,1.0,,6.0,,,2.0,,11.0,317.0,84.0,280.0,353.0,3.0,1.0,,,566.0,1.0,,24.0,1.0,,24.0,385.0,1.0,364.0,4.0,3.0,21.0,438.0,,4.0,6.0,10.0,11.0,15.0,,,,0.0,,,,,,,,5.0,,,1.0,,,,,,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,9ysvzu336d2ahptkv7eoscl7u,I. Maatsen,Defender,22,21.0,10.0,11.0,18.0,124.0,4.0,,141.0,1.0,7.0,124.0,57.0,67.0,272.0,144.0,5.0,18.0,,,14.0,14.0,,,,,103.0,47.0,56.0,,6.0,15.0,31.0,1.0,471.0,1.0,87.0,18.0,3.0,61.0,,181.0,7.0,3.0,10.0,7.0,16.0,5.0,4.0,21.0,410.0,246.0,180.0,398.0,6.0,24.0,,53.0,947.0,25.0,,38.0,9.0,10.0,159.0,480.0,10.0,419.0,30.0,42.0,61.0,783.0,9.0,4.0,11.0,63.0,22.0,50.0,2.0,,,0.0,,,6.0,,,,,8.0,7.0,5.0,3.0,1.0,3.0,24.0,21.0,5.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,83nx6hlfsrnmwiwwdccjxiec4,B. Madjo,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,7q96z3aaee5jyccb8pjthi8kp,D. Malen,Forward,17,10.0,7.0,3.0,21.0,31.0,6.0,,45.0,,3.0,57.0,36.0,21.0,129.0,17.0,,21.0,1.0,4.0,10.0,8.0,2.0,2.0,4.0,,47.0,29.0,18.0,,,6.0,28.0,1.0,83.0,1.0,31.0,9.0,4.0,10.0,4.0,18.0,12.0,9.0,5.0,5.0,8.0,,6.0,1.0,62.0,60.0,15.0,72.0,1.0,3.0,1.0,,645.0,25.0,2.0,2.0,2.0,6.0,65.0,94.0,21.0,73.0,4.0,48.0,21.0,206.0,12.0,2.0,4.0,21.0,5.0,17.0,,3.0,1.0,2.0,1.0,,3.0,,,1.0,,16.0,2.0,2.0,,5.0,,5.0,5.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,Goalkeeper,23,11.0,1.0,10.0,20.0,,,,90.0,5.0,,17.0,1.0,16.0,,359.0,,20.0,,,18.0,15.0,3.0,,,,6.0,,6.0,,,,185.0,,573.0,,44.0,1.0,,164.0,,192.0,,,20.0,1.0,,36.0,,111.0,455.0,82.0,455.0,426.0,,,1.0,,1755.0,,,19.0,,10.0,203.0,736.0,,537.0,,,199.0,939.0,,105.0,196.0,161.0,38.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,114.0,67.0,,,,,11.0,31.0,1.0,4.0,27.0,2.0,,1.0,6.0,55.0,29.0,25.0,2.0,14.0,,,,,,,1.0,1.0,,,
England_Premier_League,2025-2026,Aston Villa FC,btvuam6p4391am219taqtcted,J. McGinn,Midfielder,7,21.0,13.0,8.0,22.0,100.0,5.0,5.0,158.0,2.0,13.0,186.0,103.0,83.0,321.0,148.0,8.0,22.0,2.0,3.0,21.0,18.0,3.0,3.0,1.0,2.0,165.0,90.0,75.0,,11.0,22.0,237.0,,534.0,1.0,71.0,25.0,13.0,70.0,,67.0,6.0,7.0,21.0,16.0,10.0,1.0,22.0,28.0,437.0,299.0,169.0,425.0,12.0,15.0,5.0,1.0,1607.0,55.0,1.0,13.0,23.0,38.0,236.0,552.0,13.0,453.0,27.0,36.0,99.0,881.0,15.0,,22.0,121.0,23.0,77.0,3.0,3.0,0.0,2.0,1.0,,19.0,,,,3.0,1.0,15.0,11.0,3.0,3.0,13.0,45.0,27.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,2smmv9hdoiet7necaf00ol51x,T. Mings,Defender,5,36.0,13.0,23.0,8.0,11.0,2.0,6.0,93.0,2.0,,48.0,19.0,29.0,27.0,112.0,1.0,8.0,,,6.0,6.0,,,,,12.0,6.0,6.0,,4.0,3.0,93.0,,309.0,1.0,53.0,1.0,1.0,16.0,,130.0,1.0,,6.0,1.0,2.0,2.0,,13.0,277.0,134.0,177.0,298.0,1.0,1.0,1.0,2.0,513.0,2.0,,33.0,3.0,4.0,40.0,346.0,1.0,311.0,2.0,7.0,35.0,419.0,1.0,6.0,19.0,25.0,11.0,16.0,,,,0.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,50bxbwzi9f7h26j6wkyxlr40k,R. Oakley,Goalkeeper,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,do3duah478rhz9cg2icde4h9m,A. Onana,Midfielder,24,35.0,10.0,25.0,15.0,96.0,1.0,10.0,102.0,2.0,2.0,116.0,41.0,75.0,85.0,123.0,8.0,15.0,,2.0,11.0,10.0,1.0,1.0,1.0,1.0,81.0,31.0,50.0,,16.0,3.0,80.0,,435.0,,38.0,10.0,7.0,41.0,1.0,144.0,1.0,3.0,12.0,8.0,6.0,2.0,16.0,24.0,381.0,173.0,215.0,364.0,9.0,21.0,1.0,1.0,981.0,10.0,1.0,33.0,15.0,17.0,81.0,443.0,4.0,388.0,30.0,10.0,55.0,617.0,5.0,1.0,12.0,39.0,16.0,43.0,2.0,1.0,1.0,0.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,4m0bughfoyenolwza4i3araxg,T. Patterson,Defender,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,3d34u92oy9jsmdj4pfu7p5jbo,S. Proctor,Goalkeeper,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Aston Villa FC,2eayhzdix8knmn810sbngsdt5,M. Rogers,Forward,27,55.0,37.0,18.0,24.0,135.0,15.0,1.0,290.0,6.0,30.0,302.0,198.0,104.0,543.0,178.0,5.0,24.0,5.0,7.0,26.0,23.0,3.0,6.0,4.0,3.0,247.0,161.0,86.0,,10.0,24.0,143.0,3.0,645.0,1.0,153.0,45.0,15.0,86.0,6.0,210.0,15.0,22.0,24.0,3.0,29.0,,40.0,23.0,479.0,332.0,169.0,477.0,11.0,15.0,15.0,7.0,2140.0,116.0,1.0,20.0,32.0,31.0,409.0,666.0,37.0,500.0,26.0,119.0,166.0,1152.0,58.0,4.0,20.0,160.0,36.0,146.0,4.0,2.0,5.0,3.0,3.0,3.0,1.0,,1.0,2.0,1.0,,1.0,1.0,10.0,2.0,,30.0,30.0,5.0,,,6.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
