liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Chelsea FC,6ita8t40qk3b85mrqpq71gjys,D. Fofana,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,5jk0wq14a8emikh2vh53aw0ve,L. Delap,Forward,9,41.0,24.0,17.0,15.0,46.0,7.0,,48.0,,5.0,96.0,57.0,39.0,130.0,18.0,4.0,15.0,,1.0,12.0,9.0,3.0,,1.0,,55.0,33.0,22.0,10.0,,2.0,33.0,2.0,119.0,,26.0,9.0,4.0,14.0,,22.0,8.0,9.0,9.0,7.0,6.0,,15.0,1.0,84.0,64.0,20.0,83.0,1.0,1.0,1.0,1.0,689.0,15.0,1.0,7.0,14.0,14.0,81.0,119.0,17.0,84.0,2.0,43.0,35.0,234.0,2.0,,1.0,37.0,3.0,34.0,2.0,0.0,1.0,0.0,,,,1.0,,1.0,1.0,6.0,,,,3.0,,5.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,1g8xr073jl9jwmh5yrco855d6,Dário Essugo,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,1uafbcsmi3tjrkau2tp7awkk4,L. Emenalo,Midfielder,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,8ezfdv6lgv4gz8kogxvvn1rtg,Estêvão,Forward,41,12.0,10.0,2.0,18.0,62.0,11.0,,114.0,,14.0,118.0,77.0,41.0,226.0,40.0,4.0,18.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,,106.0,67.0,39.0,10.0,2.0,12.0,100.0,4.0,220.0,,64.0,13.0,5.0,30.0,1.0,25.0,6.0,7.0,9.0,9.0,24.0,,10.0,4.0,177.0,142.0,47.0,180.0,4.0,5.0,1.0,1.0,678.0,48.0,2.0,3.0,10.0,6.0,123.0,227.0,13.0,184.0,9.0,64.0,43.0,403.0,35.0,,3.0,43.0,7.0,40.0,3.0,1.0,1.0,1.0,2.0,,11.0,1.0,,,1.0,9.0,5.0,4.0,4.0,2.0,5.0,7.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,1zxwich342p8fholev7ddkwh6,E. Fernández,Midfielder,8,38.0,17.0,21.0,23.0,217.0,11.0,1.0,294.0,5.0,15.0,213.0,116.0,97.0,473.0,359.0,16.0,23.0,2.0,8.0,24.0,21.0,3.0,6.0,8.0,,175.0,99.0,76.0,10.0,12.0,35.0,247.0,1.0,1150.0,,146.0,45.0,23.0,87.0,7.0,382.0,15.0,20.0,22.0,4.0,8.0,4.0,53.0,56.0,979.0,624.0,414.0,975.0,22.0,20.0,8.0,4.0,1968.0,54.0,6.0,23.0,23.0,26.0,312.0,1205.0,35.0,1031.0,42.0,78.0,174.0,1579.0,25.0,15.0,44.0,179.0,38.0,130.0,6.0,4.0,4.0,1.0,1.0,3.0,28.0,,1.0,3.0,,1.0,7.0,3.0,8.0,5.0,18.0,43.0,25.0,1.0,4.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,7yirx71oya71zjsgldj5ucqcq,W. Fofana,Defender,29,65.0,22.0,43.0,13.0,60.0,1.0,12.0,145.0,3.0,1.0,114.0,44.0,70.0,28.0,195.0,7.0,13.0,1.0,,9.0,9.0,,,,,49.0,22.0,27.0,10.0,20.0,,241.0,1.0,563.0,,77.0,7.0,5.0,45.0,,80.0,1.0,,9.0,3.0,5.0,7.0,,17.0,512.0,200.0,325.0,507.0,5.0,8.0,,8.0,853.0,6.0,,72.0,13.0,9.0,69.0,576.0,1.0,524.0,13.0,6.0,52.0,760.0,3.0,11.0,21.0,34.0,19.0,31.0,2.0,,,0.0,1.0,,,,,,,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,e5eiuko5p1yms97xndrvcr0bu,A. Garnacho,Forward,49,11.0,8.0,3.0,15.0,141.0,3.0,,197.0,1.0,14.0,79.0,42.0,37.0,313.0,17.0,6.0,15.0,3.0,1.0,12.0,11.0,1.0,1.0,1.0,,68.0,34.0,34.0,10.0,3.0,14.0,15.0,,292.0,,116.0,22.0,5.0,34.0,,122.0,14.0,5.0,12.0,10.0,10.0,,9.0,9.0,252.0,193.0,68.0,246.0,1.0,7.0,,1.0,867.0,20.0,1.0,3.0,8.0,16.0,134.0,295.0,19.0,255.0,8.0,74.0,40.0,474.0,15.0,,,70.0,7.0,40.0,1.0,1.0,0.0,0.0,3.0,,,,,2.0,1.0,3.0,6.0,6.0,4.0,6.0,,37.0,37.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,es8orzwchom47yjt6nwwuc5qs,T. George,Forward,32,1.0,,1.0,4.0,4.0,,,10.0,,2.0,17.0,12.0,5.0,22.0,7.0,4.0,4.0,,,2.0,2.0,,,,,16.0,12.0,4.0,10.0,,,4.0,2.0,20.0,,4.0,,,1.0,,8.0,1.0,2.0,,1.0,1.0,,,,17.0,15.0,6.0,20.0,,2.0,,,143.0,6.0,,,6.0,1.0,14.0,23.0,3.0,20.0,2.0,4.0,3.0,46.0,2.0,,,1.0,2.0,3.0,2.0,,,0.0,,,,,,,,4.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Chelsea FC,c2mwg1uhug0pbgl72uf9b927e,J. Gittens,Forward,11,10.0,7.0,3.0,16.0,54.0,6.0,1.0,78.0,1.0,8.0,59.0,27.0,32.0,137.0,22.0,1.0,16.0,2.0,,7.0,5.0,2.0,,,,49.0,20.0,29.0,10.0,2.0,7.0,15.0,2.0,149.0,,40.0,17.0,6.0,15.0,,58.0,2.0,2.0,5.0,4.0,13.0,,2.0,3.0,118.0,90.0,31.0,115.0,5.0,3.0,2.0,,490.0,12.0,,3.0,6.0,8.0,68.0,149.0,4.0,118.0,8.0,28.0,31.0,255.0,8.0,,1.0,35.0,6.0,30.0,,,,0.0,2.0,,,,1.0,,,11.0,3.0,3.0,2.0,1.0,,10.0,10.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
