liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Foul Won Penalty,Handballs conceded,Hit Woodwork,Left Foot Goals,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Total Big Chances Missed,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Overruns,Successful Corners into Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Straight Red Cards,Total Red Cards,GK Successful Distribution,Goal Kicks,Last Player Tackle,Penalties Conceded,Headed Goals,Clearances Off the Line,Total Big Chances Saved,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Own Goal Scored,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Direct Setpiece Goals,Penalties Taken,Penalty Goals,Set Pieces Goals,Direct Corner Goals,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Red Cards - 2nd Yellow,Other Goals
England_Premier_League,2025-2026,Burnley FC,6es2qusg5h5q9ricqm51j1xck,E. Agyei,Forward,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,5wqrzi7ar39jpu6mn8a67ngiy,Z. Amdouni,Forward,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,Forward,11,27.0,17.0,10.0,22.0,156.0,8.0,5.0,172.0,1.0,7.0,178.0,99.0,79.0,304.0,112.0,5.0,22.0,1.0,5.0,29.0,28.0,1.0,4.0,5.0,,151.0,82.0,69.0,10.0,10.0,18.0,65.0,3.0,412.0,3.0,95.0,37.0,17.0,79.0,,110.0,6.0,11.0,17.0,12.0,17.0,1.0,18.0,13.0,306.0,200.0,142.0,324.0,12.0,14.0,3.0,9.0,1443.0,49.0,3.0,14.0,15.0,29.0,244.0,443.0,17.0,337.0,26.0,55.0,106.0,784.0,27.0,6.0,13.0,99.0,32.0,93.0,3.0,3.0,2.0,0.0,1.0,,14.0,1.0,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,11.0,25.0,13.0,4.0,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,31v89l4k38v1wpisz7xhkq38,J. Banel,Forward,34,1.0,1.0,,1.0,1.0,,,2.0,,,4.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,3.0,2.0,1.0,10.0,,,,,4.0,,,,,,,2.0,,,,,,,,,4.0,3.0,1.0,4.0,,,,,9.0,1.0,,,1.0,1.0,2.0,4.0,,4.0,,,,7.0,1.0,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,bwgjvtqtuflgq4ov3xis75vbp,A. Barnes,Forward,35,7.0,3.0,4.0,2.0,,1.0,,,,,9.0,4.0,5.0,4.0,3.0,,2.0,,,1.0,,1.0,,,,2.0,1.0,1.0,10.0,,,1.0,,5.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,9.0,,,,1.0,,7.0,5.0,,1.0,,2.0,4.0,11.0,,,,4.0,,4.0,1.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,cjbvvgkjx0ume03o3mjgw3ox5,J. Beyer,Defender,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,2lhn6jnv4s2n2qwzzei2e036c,G. Brierley,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,6e6ttu4unqctb2addbnp5cyga,A. Broja,Forward,27,101.0,70.0,31.0,17.0,34.0,7.0,,65.0,,4.0,176.0,118.0,58.0,130.0,27.0,3.0,17.0,1.0,1.0,24.0,21.0,3.0,,1.0,,75.0,48.0,27.0,10.0,3.0,3.0,28.0,5.0,118.0,2.0,34.0,11.0,7.0,24.0,,30.0,2.0,6.0,8.0,6.0,7.0,,7.0,1.0,79.0,59.0,21.0,79.0,3.0,3.0,,1.0,773.0,31.0,1.0,8.0,12.0,14.0,104.0,119.0,8.0,80.0,6.0,36.0,39.0,273.0,14.0,,,33.0,8.0,39.0,,0.0,1.0,0.0,1.0,,,,,,,9.0,,,1.0,3.0,,2.0,2.0,5.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,Forward,7,22.0,16.0,6.0,18.0,73.0,6.0,,84.0,,13.0,80.0,54.0,26.0,219.0,56.0,,18.0,1.0,,23.0,21.0,2.0,,,,58.0,38.0,20.0,10.0,6.0,9.0,65.0,3.0,238.0,3.0,44.0,20.0,6.0,27.0,,50.0,4.0,4.0,9.0,9.0,9.0,,12.0,3.0,194.0,148.0,58.0,196.0,7.0,4.0,2.0,11.0,862.0,32.0,,10.0,1.0,,121.0,244.0,8.0,199.0,11.0,29.0,45.0,416.0,23.0,3.0,5.0,62.0,8.0,40.0,,,,0.0,1.0,5.0,17.0,,,1.0,,9.0,7.0,3.0,2.0,2.0,11.0,25.0,12.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
England_Premier_League,2025-2026,Burnley FC,53zbvc98xhv7gqweozv6hyhhw,M. Campbell,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
